1.000000,73.000000,92.000000,90.706667,3.900000,50000.000000,284.000000,72.000000,0.536000,2.749000,3506.000000,4.539000,6.000000,1.322000,1.453000,5.099000,2330.000000,3.496000,10.000000,2.860000,0.834000,2.315000,7335.000000,10.447000,15.000000,1.436000,1.647000,3.895000,6749.000000,8.101000,21.000000,2.592000,0.397000,2.035000,179.000000,6.131000,6.000000,0.979000,0.044000,4.326000,100.000000,1.140000,1.000000,0.877000,0.379000,1.716000,94887.000000,8.069000,7.000000,0.867000,0.699000,1.255000,91582.000000,47.550000,45.000000,0.946000,100.000000,97.000000,47.000000,12.200000,3.700000,8.800000,12.600000,11.600000,15.300000,26.026316,6.500000,1.600000,1.000000,7.800000,3.300000,1.000000,211.000000,72.460526,68.000000,86.000000,4.000000,77.000000,1.000000,59.900552,96.894154,8.213456,36.600000,5.200000,0.000000,99.000000,2.160000,1.670000,1.520000,138.300000,0.310000,0.570000,1.025000,1.057200,0.933200,1.088400,1.069700,17.400000,15.900000,22.000000,21.000000,5.200000,14.800000,18.200000,13.000000,97.000000,99.000000,99.000000,99.000000,97.000000,100.000000,1.000000,0.000000,1.000000,1.000000,100.000000,98.000000,100.000000,93.000000,87.669757,98.000000,96.000000,85.000000,96.000000,100.000000,91.000000,95.000000,88.000000,0.000000
1.000000,73.000000,82.000000,90.706667,2.800000,70000.000000,248.000000,69.000000,0.165000,3.249000,1485.000000,2.034000,2.000000,0.983000,1.168000,7.068000,1045.000000,1.568000,5.000000,3.189000,0.131000,1.399000,3903.000000,5.836000,3.000000,0.514000,0.082000,1.610000,3157.000000,4.105000,2.000000,0.487000,0.018000,1.763000,79.000000,2.797000,1.000000,0.358000,0.289122,3.074887,264.043023,2.490272,2.104651,0.847098,0.035000,3.453000,35823.000000,1.428000,1.000000,0.700000,0.156000,0.800000,35966.000000,15.592000,6.000000,0.385000,98.000000,99.000000,86.000000,16.900000,3.256721,7.500000,16.300000,13.900000,14.800000,26.026316,11.900000,10.600000,1.000000,5.700000,3.900000,0.000000,120.000000,72.460526,27.000000,58.000000,2.000000,92.000000,1.000000,59.900552,98.000000,11.000000,44.400000,3.800000,12.000000,96.000000,3.700000,2.420000,1.350000,141.420000,0.380000,0.680000,0.943800,0.932800,0.978500,1.291100,0.946600,16.100000,14.966667,18.900000,21.500000,6.100000,15.200000,16.000000,13.800000,100.000000,99.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,1.000000,100.000000,99.000000,100.000000,100.000000,87.669757,99.000000,88.000000,100.000000,98.000000,98.000000,100.000000,100.000000,100.000000,3.800616
1.000000,73.000000,100.000000,90.706667,3.000000,50000.000000,216.000000,79.000000,0.189000,1.142000,6154.000000,9.701000,5.000000,0.515000,0.148000,1.127000,5125.000000,8.564000,4.000000,0.467000,0.388000,1.362000,7374.000000,13.090000,10.000000,0.764000,0.260000,1.176000,6987.000000,11.773000,7.000000,0.595000,0.092000,1.814000,105.000000,3.643000,2.000000,0.549000,0.304000,5.991000,103.000000,1.103000,2.000000,1.813000,0.423000,3.211000,65072.000000,3.005000,4.000000,1.331000,0.273000,0.759000,62145.000000,31.879000,15.000000,0.471000,100.000000,100.000000,87.000000,16.500000,4.600000,7.400000,15.600000,13.800000,17.800000,26.026316,10.700000,4.300000,1.000000,4.894686,3.900000,1.000000,121.000000,72.460526,10.000000,63.000000,0.000000,69.585757,1.000000,59.900552,96.894154,8.213456,41.900000,7.800000,3.000000,97.000000,3.060000,1.410000,2.070000,168.420000,0.360000,0.810000,0.930600,0.957500,0.948900,0.906600,1.026100,15.800000,15.200000,19.300000,20.800000,4.400000,15.300000,17.400000,11.600000,100.000000,100.000000,100.000000,99.000000,99.000000,100.000000,1.000000,0.000000,0.000000,0.000000,99.000000,98.000000,100.000000,90.000000,87.669757,100.000000,95.000000,95.000000,95.000000,91.000000,85.000000,100.000000,80.000000,6.000000
1.000000,73.000000,95.654251,90.706667,3.166191,10000.000000,230.000000,69.000000,0.233366,1.784124,4760.415038,8.159087,4.568421,0.538147,0.211847,1.685285,4940.588084,9.932092,4.848998,0.486005,0.231728,1.682896,4242.740786,7.847972,4.484029,0.493876,0.396366,2.157592,4647.412376,9.208468,8.009485,0.776698,0.407127,2.703678,134.197617,4.333525,4.382820,0.949984,0.289122,3.074887,264.043023,2.490272,2.104651,0.847098,0.369886,2.730657,75112.252286,4.898039,4.473373,0.921696,0.554325,0.740000,8946.000000,4.047000,0.000000,0.000000,96.000000,99.000000,67.000000,14.154770,3.256721,9.300000,12.600000,14.100000,14.900000,26.026316,31.300000,4.100000,1.000000,4.894686,2.807393,1.000000,120.000000,72.460526,30.000000,60.000000,1.000000,45.000000,1.000000,59.900552,93.000000,8.000000,40.567120,13.700000,2.996157,90.000000,3.760000,1.670000,1.380000,117.811829,0.380000,0.700000,1.001855,1.027100,0.966600,1.006376,1.032000,17.002526,14.966667,20.800000,21.300000,4.880259,15.400000,17.500000,13.000000,97.694942,97.000000,97.000000,93.000000,89.000000,100.000000,0.000000,0.000000,0.000000,1.000000,82.000000,56.000000,93.000000,97.084448,87.669757,92.000000,73.000000,33.000000,93.000000,88.000000,94.172568,98.979534,92.122925,3.800616
1.000000,73.000000,95.654251,90.706667,3.166191,10000.000000,178.000000,53.000000,0.233366,1.784124,4760.415038,8.159087,4.568421,0.538147,0.211847,1.685285,4940.588084,9.932092,4.848998,0.486005,0.231728,1.682896,4242.740786,7.847972,4.484029,0.493876,0.396366,2.157592,4647.412376,9.208468,8.009485,0.776698,0.407127,2.703678,134.197617,4.333525,4.382820,0.949984,0.289122,3.074887,264.043023,2.490272,2.104651,0.847098,0.369886,2.730657,75112.252286,4.898039,4.473373,0.921696,0.027000,2.707000,4249.000000,1.822000,1.000000,0.549000,100.000000,95.000000,60.000000,14.154770,3.256721,8.000000,12.500000,11.600000,14.807803,26.026316,2.500000,0.000000,1.000000,4.894686,2.807393,1.000000,101.000000,72.460526,25.000000,45.000000,0.000000,69.585757,1.000000,59.900552,96.894154,8.213456,40.567120,7.500000,2.996157,96.000000,4.121022,1.708412,1.750000,117.811829,0.390000,0.800000,1.001855,0.979000,1.002000,1.006376,0.977500,17.002526,14.966667,19.800000,22.000000,4.880259,14.600000,16.500000,12.774569,97.694942,98.623302,98.296455,97.974856,97.715922,99.706939,0.000000,0.000000,0.000000,1.000000,96.214202,97.930176,99.048760,97.084448,87.669757,98.182341,95.617946,93.185845,100.000000,96.438366,94.172568,98.979534,92.122925,3.800616
1.000000,73.000000,94.000000,90.706667,3.900000,35868.102288,275.000000,74.000000,0.209000,1.072000,6123.000000,11.646000,6.000000,0.515000,0.142000,0.730000,7511.000000,17.106000,6.000000,0.351000,0.238000,0.975000,7410.000000,15.580000,8.000000,0.513000,0.246000,0.814000,10192.000000,23.498000,11.000000,0.468000,0.684000,2.797000,167.000000,5.432000,8.000000,1.473000,0.289122,2.271000,120.000000,1.319000,0.000000,0.000000,0.480000,2.171000,94996.000000,6.379000,7.000000,1.097000,0.572000,0.935000,94996.000000,86.865000,64.000000,0.737000,100.000000,83.000000,71.000000,13.700000,3.000000,7.400000,11.900000,13.900000,12.600000,26.026316,4.900000,10.700000,0.000000,4.400000,2.600000,0.000000,152.000000,72.460526,49.000000,74.000000,1.748063,15.000000,0.000000,59.900552,96.894154,8.213456,25.400000,9.242294,0.000000,94.000000,4.410000,1.810000,1.510000,122.120000,0.300000,0.730000,1.036000,0.956600,0.904400,1.163900,0.958100,17.400000,15.000000,19.500000,20.300000,5.600000,14.500000,16.400000,11.000000,96.000000,99.000000,99.000000,98.000000,98.000000,99.000000,1.000000,0.000000,1.000000,1.000000,73.000000,93.000000,100.000000,97.084448,0.000000,100.000000,94.000000,55.000000,68.000000,80.000000,89.000000,100.000000,96.000000,27.000000
1.000000,73.000000,95.654251,90.706667,3.000000,30000.000000,197.000000,56.000000,0.233366,1.784124,4760.415038,8.159087,4.568421,0.538147,0.211847,1.685285,4940.588084,9.932092,4.848998,0.486005,0.231728,1.345000,1539.000000,2.228000,0.000000,0.000000,0.396366,1.471000,1567.000000,2.037000,0.000000,0.000000,0.407127,2.703678,134.197617,4.333525,4.382820,0.949984,0.289122,3.074887,264.043023,2.490272,2.104651,0.847098,0.369886,2.730657,75112.252286,4.898039,4.473373,0.921696,0.157000,1.193000,16347.000000,8.086000,4.000000,0.495000,100.000000,100.000000,90.000000,16.800000,3.256721,8.800000,12.800000,16.900000,17.100000,26.026316,10.800000,8.800000,1.000000,5.100000,1.800000,1.000000,119.000000,72.460526,37.000000,55.000000,2.000000,76.000000,1.000000,59.900552,98.000000,1.000000,40.567120,4.800000,19.000000,96.000000,5.290000,1.610000,2.600000,101.500000,0.390000,1.010000,1.001800,1.013400,1.045900,1.036000,1.128300,17.000000,14.966667,20.500000,22.900000,5.000000,15.600000,19.200000,12.900000,92.000000,99.000000,97.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,1.000000,94.000000,94.000000,100.000000,97.084448,87.669757,100.000000,95.000000,100.000000,98.000000,97.000000,94.000000,98.979534,100.000000,3.800616
1.000000,73.000000,96.000000,90.706667,2.800000,50000.000000,310.000000,90.000000,0.176000,1.336000,4302.000000,7.223000,4.000000,0.554000,0.212000,1.280000,4643.000000,8.655000,5.000000,0.578000,0.104000,0.790000,6207.000000,12.206000,4.000000,0.328000,0.102000,0.778000,6010.000000,12.403000,4.000000,0.323000,0.485000,2.196000,198.000000,6.306000,7.000000,1.110000,0.289122,3.074887,264.043023,2.490272,2.104651,0.847098,0.775000,4.687000,53805.000000,2.364000,5.000000,2.115000,0.380000,0.899000,53805.000000,35.111000,21.000000,0.598000,100.000000,98.000000,77.000000,12.300000,3.700000,8.800000,13.000000,12.300000,16.100000,26.026316,33.600000,2.000000,1.000000,6.800000,4.000000,1.000000,196.000000,72.460526,33.000000,77.000000,1.000000,69.585757,1.000000,59.900552,96.894154,8.213456,31.500000,9.400000,5.000000,100.000000,2.250000,1.370000,1.650000,158.630000,0.350000,0.630000,1.062000,0.894900,0.975600,1.078600,1.051600,17.800000,16.600000,18.100000,21.400000,5.200000,14.500000,17.800000,13.500000,100.000000,100.000000,99.000000,97.000000,99.000000,100.000000,1.000000,0.000000,0.000000,1.000000,97.000000,98.000000,100.000000,91.000000,87.669757,98.000000,98.000000,98.000000,98.000000,99.000000,98.000000,100.000000,97.000000,0.000000
1.000000,73.000000,95.654251,90.706667,2.100000,50000.000000,187.000000,61.000000,0.210000,4.138000,1069.000000,1.597000,2.000000,1.252000,0.046000,4.496000,730.000000,1.097000,1.000000,0.912000,0.231728,0.525000,3347.000000,5.709000,0.000000,0.000000,0.396366,1.334000,1727.000000,2.246000,0.000000,0.000000,0.136000,2.686000,75.000000,2.460000,2.000000,0.813000,0.289122,3.074887,264.043023,2.490272,2.104651,0.847098,0.194000,3.827000,27672.000000,1.727000,2.000000,1.158000,0.503000,1.395000,25301.000000,17.336000,15.000000,0.865000,100.000000,98.000000,79.000000,15.200000,3.256721,8.700000,12.900000,13.500000,14.900000,26.026316,19.900000,0.300000,0.000000,4.894686,6.000000,0.000000,106.000000,72.460526,20.000000,58.000000,1.000000,75.000000,0.000000,40.000000,95.000000,1.000000,39.800000,4.200000,9.000000,97.000000,3.310000,1.460000,2.100000,110.960000,0.360000,0.760000,1.001855,1.094600,1.014100,0.847600,0.977700,17.002526,14.966667,22.100000,22.300000,4.100000,15.800000,16.600000,13.800000,100.000000,100.000000,99.000000,97.000000,100.000000,100.000000,0.000000,0.000000,0.000000,1.000000,97.000000,97.000000,100.000000,97.084448,87.669757,94.000000,90.000000,74.000000,96.000000,96.000000,97.000000,98.979534,100.000000,3.800616
1.000000,73.000000,95.654251,90.706667,4.000000,10000.000000,175.000000,50.000000,0.233366,1.784124,4760.415038,8.159087,4.568421,0.538147,0.211847,1.685285,4940.588084,9.932092,4.848998,0.486005,0.231728,2.517000,807.000000,1.190000,0.000000,0.000000,0.396366,2.157592,4647.412376,9.208468,8.009485,0.776698,0.407127,2.703678,134.197617,4.333525,4.382820,0.949984,0.289122,3.074887,264.043023,2.490272,2.104651,0.847098,0.369886,2.730657,75112.252286,4.898039,4.473373,0.921696,0.070000,1.374000,10726.000000,4.808000,2.000000,0.416000,100.000000,100.000000,82.000000,14.154770,3.256721,6.400000,10.900000,11.200000,14.807803,26.026316,22.700000,1.000000,1.000000,2.200000,3.900000,1.000000,101.000000,72.460526,21.000000,42.000000,1.000000,92.000000,1.000000,59.900552,100.000000,7.000000,40.567120,9.600000,2.996157,95.000000,5.380000,1.708412,2.560000,117.811829,0.420000,1.010000,1.001855,1.010500,0.933400,1.165200,1.012100,17.002526,14.966667,20.400000,20.600000,5.600000,14.300000,17.200000,12.774569,93.000000,100.000000,98.000000,74.000000,100.000000,100.000000,0.000000,0.000000,0.000000,1.000000,96.214202,97.930176,99.048760,97.084448,87.669757,98.182341,95.617946,93.185845,100.000000,100.000000,94.172568,98.979534,92.122925,3.800616
